query_id,doc_1,click_prob_1,relevance_score_1,doc_2,click_prob_2,relevance_score_2,doc_3,click_prob_3,relevance_score_3,doc_4,click_prob_4,relevance_score_4,doc_5,click_prob_5,relevance_score_5,doc_6,click_prob_6,relevance_score_6,doc_7,click_prob_7,relevance_score_7,doc_8,click_prob_8,relevance_score_8,doc_9,click_prob_9,relevance_score_9,doc_10,click_prob_10,relevance_score_10
15898,8.0,1,1,19.0,0,1,4.0,0,1,1.0,0,4,21.0,0,3,6.0,0,3,11.0,0,4,18.0,0,2,3.0,0,1,17.0,0,1
15899,1.0,0,2,7.0,0,1,2.0,0,2,5.0,0,1,8.0,0,1,3.0,0,2,6.0,0,2,10.0,0,1,4.0,0,2,9.0,0,1
15900,12.0,0,1,6.0,0,1,9.0,0,1,2.0,0,1,5.0,0,1,1.0,0,1,3.0,0,1,10.0,0,1,4.0,0,1,8.0,0,1
15901,18.0,1,2,1.0,0,2,6.0,0,2,12.0,0,1,7.0,0,2,9.0,0,1,13.0,0,2,19.0,0,2,16.0,0,1,20.0,0,2
15902,7.0,1,4,13.0,0,3,10.0,0,1,6.0,0,1,4.0,0,2,9.0,0,1,5.0,0,2,14.0,0,1,8.0,0,4,12.0,0,2
15903,5.0,0,1,15.0,0,1,1.0,0,2,11.0,0,1,14.0,0,1,6.0,0,1,13.0,0,1,7.0,0,1,12.0,0,1,3.0,0,1
15905,2.0,0,3,11.0,0,3,9.0,0,1,21.0,0,2,17.0,0,3,5.0,0,3,12.0,0,3,1.0,0,3,19.0,0,3,6.0,0,1
15907,14.0,0,1,16.0,0,1,11.0,0,1,12.0,0,1,7.0,0,1,5.0,0,1,4.0,0,1,22.0,0,1,1.0,0,1,17.0,0,2
15908,14.0,1,3,19.0,0,2,21.0,0,2,9.0,0,2,7.0,0,2,16.0,0,3,12.0,0,1,5.0,0,2,3.0,0,2,6.0,0,1
15909,23.0,0,2,29.0,1,2,26.0,0,3,5.0,0,1,9.0,0,2,4.0,0,1,21.0,0,2,32.0,0,1,1.0,0,1,15.0,0,1
15910,26.0,1,3,9.0,0,3,15.0,0,2,8.0,0,2,24.0,0,3,6.0,0,2,12.0,0,2,13.0,0,2,2.0,0,3,5.0,0,2
15911,1.0,1,4,18.0,0,1,16.0,0,4,9.0,0,1,21.0,0,2,10.0,0,1,2.0,0,2,6.0,0,2,22.0,0,2,4.0,0,2
15912,11.0,1,1,14.0,0,1,13.0,0,1,4.0,0,1,1.0,0,1,9.0,0,1,2.0,0,1,6.0,0,1,12.0,0,1,5.0,0,2
15913,23.0,0,1,2.0,1,2,22.0,0,1,18.0,0,1,19.0,0,1,5.0,0,2,21.0,0,3,14.0,0,1,6.0,0,1,3.0,0,1
15914,13.0,0,1,2.0,0,1,8.0,0,1,11.0,0,1,5.0,0,2,1.0,0,1,4.0,0,1,3.0,1,2,12.0,0,2,10.0,0,1
15916,2.0,0,1,4.0,0,4,8.0,0,1,14.0,0,1,1.0,0,1,16.0,0,1,3.0,0,1,7.0,0,1,15.0,0,1,11.0,0,1
15917,10.0,0,2,1.0,0,1,4.0,0,1,8.0,0,1,5.0,0,1,6.0,1,1,2.0,0,1,3.0,0,1,9.0,0,1,7.0,0,1
15918,1.0,0,1,2.0,0,1,6.0,0,3,13.0,1,4,12.0,0,3,3.0,0,1,11.0,0,1,4.0,0,2,16.0,0,3,10.0,0,2
15919,14.0,0,1,8.0,0,1,4.0,0,1,15.0,0,1,11.0,0,2,7.0,0,2,6.0,0,3,1.0,0,3,9.0,0,1,12.0,0,4
15920,2.0,1,1,3.0,0,4,15.0,0,2,16.0,0,3,6.0,0,1,4.0,0,1,7.0,0,3,1.0,0,2,10.0,0,1,9.0,0,1
15921,2.0,0,2,16.0,1,3,13.0,0,3,15.0,0,1,9.0,0,2,14.0,0,3,12.0,0,1,5.0,0,3,6.0,0,1,10.0,0,1
15922,8.0,0,2,11.0,0,2,9.0,0,1,12.0,0,2,14.0,0,2,7.0,0,2,4.0,0,2,2.0,0,2,5.0,0,2,1.0,0,1
15923,26.0,0,2,20.0,0,2,24.0,0,2,17.0,0,2,23.0,0,3,9.0,0,2,11.0,0,1,27.0,0,2,7.0,0,3,21.0,0,3
15924,13.0,1,2,21.0,0,2,10.0,0,2,24.0,0,2,5.0,0,1,8.0,0,2,19.0,0,1,25.0,0,2,22.0,0,2,26.0,0,2
15925,16.0,0,2,9.0,1,3,21.0,0,2,17.0,0,3,12.0,0,3,15.0,0,2,10.0,0,1,14.0,0,2,4.0,0,2,13.0,0,2
15926,13.0,1,2,1.0,0,3,17.0,0,4,8.0,0,1,19.0,0,2,23.0,0,1,9.0,0,2,6.0,0,1,16.0,0,2,4.0,0,2
15928,10.0,0,2,8.0,0,2,11.0,0,2,24.0,0,2,4.0,0,2,21.0,0,2,19.0,0,2,15.0,0,2,6.0,0,2,9.0,1,2
15929,13.0,0,3,8.0,1,2,5.0,0,1,16.0,0,1,11.0,0,3,9.0,0,2,14.0,0,2,4.0,0,1,12.0,0,2,15.0,0,3
15930,4.0,0,2,9.0,0,1,14.0,1,4,2.0,0,2,12.0,0,2,8.0,0,1,1.0,0,2,3.0,0,2,10.0,0,2,7.0,0,2
15931,7.0,0,1,14.0,0,2,8.0,1,4,12.0,0,2,9.0,0,2,11.0,0,2,4.0,0,1,1.0,0,1,2.0,0,1,13.0,0,1
15932,17.0,0,1,16.0,0,2,4.0,0,1,7.0,0,1,12.0,0,1,10.0,0,1,14.0,0,2,5.0,0,1,15.0,0,1,8.0,0,2
15933,6.0,0,2,8.0,0,2,14.0,0,2,5.0,0,2,7.0,0,2,17.0,0,1,12.0,0,1,9.0,0,1,2.0,0,1,3.0,0,2
15935,3.0,0,1,8.0,1,1,14.0,0,2,5.0,0,1,13.0,0,1,2.0,0,1,12.0,0,1,1.0,0,1,11.0,0,1,7.0,0,1
15936,9.0,1,1,14.0,0,3,21.0,0,1,7.0,0,1,10.0,0,1,11.0,0,3,15.0,0,2,4.0,0,1,1.0,0,1,2.0,0,1
15937,2.0,1,4,8.0,0,1,6.0,0,2,3.0,0,1,7.0,0,3,9.0,0,2,5.0,0,2,1.0,0,2,10.0,0,2,4.0,0,1
15938,19.0,0,1,6.0,0,1,1.0,0,1,11.0,0,1,15.0,0,1,9.0,0,2,16.0,0,1,18.0,0,1,3.0,0,1,5.0,0,1
15939,2.0,0,2,3.0,0,3,10.0,0,2,6.0,0,1,1.0,0,2,14.0,0,1,7.0,0,1,12.0,0,2,9.0,0,1,8.0,0,1
15940,9.0,1,4,7.0,0,1,11.0,0,1,16.0,0,1,14.0,0,1,8.0,0,1,2.0,0,1,4.0,0,1,3.0,0,1,5.0,0,3
15941,18.0,1,4,8.0,0,1,6.0,0,1,1.0,0,3,7.0,0,2,15.0,0,2,13.0,0,2,4.0,0,1,2.0,0,1,17.0,0,2
15942,13.0,0,2,12.0,1,2,14.0,0,2,8.0,0,2,4.0,0,1,10.0,0,1,22.0,0,2,5.0,0,1,9.0,0,1,21.0,0,2
15943,12.0,0,1,2.0,0,4,8.0,0,1,1.0,0,3,4.0,1,2,10.0,0,3,9.0,0,1,5.0,0,1,6.0,0,3,7.0,0,4
15944,10.0,0,1,9.0,0,1,2.0,0,1,13.0,1,2,1.0,0,1,6.0,0,2,8.0,0,1,3.0,0,1,14.0,0,1,12.0,0,1
15945,7.0,0,1,11.0,0,1,15.0,1,2,4.0,0,1,9.0,0,2,12.0,0,1,10.0,0,1,2.0,0,1,14.0,0,1,6.0,0,1
15946,10.0,0,3,9.0,1,2,1.0,0,2,21.0,0,2,7.0,0,2,12.0,0,3,5.0,0,2,18.0,0,2,3.0,0,2,20.0,0,2
15947,3.0,0,1,16.0,0,2,5.0,0,2,15.0,0,1,21.0,0,2,12.0,0,2,8.0,0,2,19.0,0,4,13.0,0,2,18.0,0,1
15948,3.0,0,1,7.0,0,3,11.0,1,2,17.0,0,1,19.0,0,2,35.0,0,3,6.0,0,2,27.0,0,1,20.0,0,1,23.0,0,1
15950,13.0,1,1,5.0,0,1,15.0,0,1,9.0,0,2,16.0,0,4,1.0,0,1,6.0,0,2,3.0,0,1,11.0,0,1,7.0,0,2
15951,16.0,1,3,2.0,0,1,17.0,0,2,6.0,0,2,13.0,0,1,12.0,0,1,15.0,0,1,7.0,0,1,9.0,0,1,10.0,0,2
15952,8.0,0,3,5.0,0,4,21.0,1,3,4.0,0,3,19.0,0,3,2.0,0,1,10.0,0,2,3.0,0,3,16.0,0,3,9.0,0,1
15955,12.0,0,2,16.0,0,2,7.0,0,2,17.0,0,1,5.0,0,3,14.0,0,3,21.0,0,1,13.0,0,2,22.0,0,1,2.0,0,1
15958,7.0,0,1,12.0,1,1,10.0,0,1,6.0,0,1,4.0,0,3,5.0,0,1,9.0,0,1,3.0,0,1,1.0,0,2,2.0,0,2
15959,9.0,0,1,8.0,0,2,1.0,0,1,4.0,0,1,13.0,0,1,3.0,0,1,10.0,0,2,5.0,0,1,7.0,0,1,11.0,0,1
15960,2.0,0,1,5.0,0,2,6.0,1,2,4.0,0,2,8.0,0,1,15.0,0,1,9.0,0,2,1.0,0,1,14.0,0,1,7.0,0,1
15963,9.0,1,4,11.0,0,3,7.0,0,2,13.0,0,2,12.0,0,2,3.0,0,2,10.0,0,2,1.0,0,2,5.0,0,2,2.0,0,1
15965,17.0,0,1,12.0,1,2,13.0,0,1,21.0,0,2,1.0,0,2,2.0,0,2,8.0,0,3,5.0,0,2,22.0,0,1,9.0,0,1
15966,4.0,0,1,2.0,1,2,10.0,0,1,7.0,0,1,9.0,0,2,1.0,0,1,5.0,0,2,6.0,0,1,8.0,0,2,3.0,0,1
15968,3.0,1,2,8.0,0,2,4.0,0,2,1.0,0,2,7.0,0,2,10.0,0,3,9.0,0,2,6.0,0,2,5.0,0,2,2.0,0,1
15969,12.0,1,3,6.0,0,2,8.0,0,3,16.0,0,1,13.0,0,1,15.0,0,1,1.0,0,1,7.0,0,1,10.0,0,2,14.0,0,1
15970,2.0,0,2,5.0,1,4,4.0,0,2,6.0,0,4,14.0,0,1,8.0,0,1,1.0,0,1,12.0,0,1,7.0,0,1,13.0,0,1
15971,6.0,0,4,1.0,0,2,11.0,0,2,7.0,0,2,3.0,0,1,10.0,0,1,16.0,0,2,13.0,0,1,19.0,0,2,12.0,0,2
15972,11.0,0,2,2.0,0,2,8.0,0,1,13.0,0,1,17.0,0,1,5.0,0,1,1.0,0,2,6.0,0,1,15.0,0,2,16.0,0,2
15974,5.0,0,2,12.0,0,2,16.0,0,1,8.0,0,2,3.0,0,1,13.0,0,2,10.0,0,2,11.0,0,2,6.0,0,1,18.0,0,2
15975,5.0,1,3,6.0,0,4,2.0,0,1,1.0,0,2,11.0,0,2,10.0,0,3,12.0,0,2,4.0,0,2,9.0,0,2,13.0,0,2
15976,1.0,0,2,11.0,0,3,14.0,0,1,6.0,0,2,5.0,0,1,21.0,1,4,19.0,0,2,2.0,0,1,13.0,0,4,10.0,0,4
15977,6.0,1,1,8.0,0,2,11.0,0,3,24.0,0,2,16.0,0,2,5.0,0,2,7.0,0,1,15.0,0,2,1.0,0,1,10.0,0,1
15978,10.0,1,2,5.0,0,2,24.0,0,3,1.0,0,2,4.0,0,2,13.0,0,3,12.0,0,2,2.0,0,2,6.0,0,2,27.0,0,2
15979,14.0,0,1,12.0,0,1,16.0,1,2,11.0,0,1,5.0,0,1,1.0,0,2,10.0,0,1,9.0,0,2,7.0,0,1,2.0,0,1
15981,4.0,0,1,10.0,1,1,12.0,0,1,13.0,0,1,9.0,0,1,5.0,0,1,3.0,0,1,11.0,0,1,6.0,0,1,2.0,0,1
15982,14.0,1,2,8.0,0,2,11.0,0,2,1.0,0,2,20.0,0,2,10.0,0,3,7.0,0,3,12.0,0,3,17.0,0,2,2.0,0,2
15983,25.0,0,1,23.0,0,1,11.0,0,1,18.0,1,2,7.0,0,2,15.0,0,1,19.0,0,3,9.0,0,1,5.0,0,1,4.0,0,1
15984,2.0,1,2,6.0,0,2,11.0,0,1,1.0,0,2,13.0,0,1,3.0,0,1,12.0,0,1,9.0,0,2,10.0,0,1,7.0,0,1
15985,3.0,0,2,12.0,0,2,5.0,0,2,10.0,0,1,14.0,0,2,6.0,0,3,9.0,0,3,23.0,0,2,22.0,0,1,15.0,0,2
15986,7.0,1,3,13.0,0,2,8.0,0,1,3.0,0,3,20.0,0,2,6.0,0,1,10.0,0,1,11.0,0,1,19.0,0,1,14.0,0,3
15988,3.0,0,2,8.0,0,3,9.0,0,2,11.0,1,4,13.0,0,2,12.0,0,3,2.0,0,1,7.0,0,3,19.0,0,3,4.0,0,1
15989,11.0,1,4,15.0,0,1,14.0,0,2,13.0,0,2,16.0,0,1,7.0,0,1,6.0,0,1,10.0,0,1,9.0,0,2,2.0,0,3
15990,13.0,0,2,6.0,1,2,5.0,0,1,4.0,0,1,12.0,0,1,7.0,0,1,8.0,0,2,9.0,0,1,2.0,0,1,11.0,0,1
15991,14.0,1,2,17.0,0,3,21.0,0,3,5.0,0,1,11.0,0,3,3.0,0,2,6.0,0,2,7.0,0,1,10.0,0,3,20.0,0,1
15993,16.0,0,2,12.0,0,2,2.0,0,1,1.0,0,2,13.0,0,1,9.0,0,2,10.0,0,1,6.0,0,2,14.0,0,2,21.0,0,1
15994,8.0,0,1,16.0,0,2,6.0,0,1,2.0,0,1,4.0,0,1,20.0,0,1,7.0,1,1,15.0,0,1,3.0,0,1,18.0,0,1
15995,12.0,0,2,8.0,0,2,13.0,0,1,5.0,0,1,18.0,0,2,1.0,0,1,10.0,0,1,16.0,0,2,15.0,0,1,9.0,0,2
15997,6.0,1,4,17.0,0,2,14.0,0,1,19.0,0,3,5.0,0,1,15.0,0,2,22.0,0,3,18.0,0,2,20.0,0,2,25.0,0,2
15998,10.0,0,2,12.0,1,4,13.0,0,2,9.0,0,2,14.0,0,4,3.0,0,3,6.0,0,2,2.0,0,2,5.0,0,2,4.0,0,2
16000,5.0,0,4,11.0,1,3,3.0,0,1,10.0,0,2,2.0,0,2,12.0,0,2,9.0,0,3,1.0,0,1,6.0,0,1,8.0,0,1
16002,5.0,1,4,15.0,0,2,17.0,0,2,9.0,0,3,2.0,0,2,6.0,0,2,14.0,0,2,10.0,0,1,11.0,0,2,12.0,0,2
16003,6.0,0,2,1.0,0,2,17.0,0,2,4.0,0,2,21.0,0,2,22.0,0,2,18.0,0,2,15.0,0,2,11.0,0,2,23.0,0,2
16004,8.0,0,2,2.0,0,2,4.0,0,2,3.0,0,3,10.0,0,2,6.0,0,2,13.0,0,1,1.0,0,2,18.0,0,2,5.0,0,2
16005,3.0,1,4,10.0,0,1,11.0,0,1,9.0,0,1,4.0,0,2,2.0,0,1,1.0,0,1,7.0,0,1,5.0,0,2,8.0,0,2
16007,3.0,0,3,13.0,0,2,15.0,0,2,5.0,1,3,8.0,0,2,11.0,0,1,6.0,0,2,9.0,0,1,2.0,0,1,12.0,0,1
16008,5.0,1,2,7.0,0,2,4.0,0,2,19.0,0,2,22.0,0,2,9.0,0,2,12.0,0,1,17.0,0,2,3.0,0,1,15.0,0,2
16011,9.0,0,2,3.0,0,2,13.0,0,1,8.0,0,1,17.0,0,1,16.0,0,1,15.0,0,2,11.0,0,1,2.0,0,1,14.0,0,2
16012,8.0,1,4,16.0,0,1,13.0,0,1,10.0,0,3,15.0,0,1,4.0,0,3,2.0,0,2,3.0,0,1,1.0,0,2,6.0,0,3
16014,10.0,0,1,1.0,0,1,11.0,0,2,9.0,0,1,8.0,0,1,2.0,0,1,13.0,0,1,3.0,0,2,7.0,0,1,6.0,0,1
16015,14.0,0,2,18.0,0,2,3.0,0,2,6.0,0,2,9.0,0,2,11.0,0,2,17.0,0,2,5.0,0,2,1.0,0,2,13.0,0,2
16016,7.0,0,3,8.0,1,2,1.0,0,1,2.0,0,2,12.0,0,1,5.0,0,2,9.0,0,1,3.0,0,1,6.0,0,2,10.0,0,2
16017,4.0,0,2,9.0,0,2,2.0,0,3,13.0,0,1,10.0,0,1,12.0,0,1,7.0,0,1,6.0,0,1,5.0,0,1,3.0,0,1
16018,10.0,1,4,1.0,0,1,12.0,0,2,11.0,0,2,8.0,0,1,2.0,0,2,5.0,0,1,15.0,0,1,6.0,0,1,14.0,0,1
16019,13.0,0,2,4.0,0,1,3.0,0,2,6.0,0,1,15.0,0,2,2.0,0,1,1.0,0,2,9.0,0,2,11.0,0,2,10.0,0,3
16020,6.0,0,2,1.0,1,4,5.0,0,1,9.0,0,1,2.0,0,1,8.0,0,2,7.0,0,1,3.0,0,2,4.0,0,1,10.0,0,1
16021,2.0,0,2,7.0,0,2,9.0,0,1,6.0,0,2,5.0,0,1,3.0,0,2,11.0,0,1,1.0,0,2,4.0,0,1,12.0,0,1
16022,15.0,1,2,5.0,0,2,8.0,0,2,16.0,0,2,13.0,0,2,9.0,0,2,6.0,0,2,11.0,0,2,17.0,0,2,12.0,0,1
16023,9.0,0,1,10.0,1,3,1.0,0,1,4.0,0,1,11.0,0,3,6.0,0,2,8.0,0,1,7.0,0,1,5.0,0,1,3.0,0,1
16024,11.0,1,4,4.0,0,3,16.0,0,3,9.0,0,2,12.0,0,3,5.0,0,4,6.0,0,2,15.0,0,1,8.0,0,2,3.0,0,2
16025,15.0,1,4,18.0,0,2,7.0,0,2,8.0,0,1,20.0,0,2,16.0,0,3,5.0,0,2,11.0,0,1,17.0,0,1,9.0,0,2
16026,7.0,0,1,15.0,0,2,10.0,0,1,26.0,0,1,2.0,0,1,23.0,0,2,13.0,0,2,11.0,0,2,6.0,0,2,21.0,0,1
16027,10.0,0,1,5.0,0,1,3.0,0,1,12.0,0,1,13.0,0,1,8.0,0,1,4.0,0,1,2.0,0,1,9.0,0,1,6.0,0,1
16029,1.0,0,1,3.0,1,1,5.0,0,1,2.0,0,1,4.0,0,1,6.0,0,1,11.0,0,1,12.0,0,1,9.0,0,1,10.0,0,1
16031,9.0,0,1,4.0,0,1,3.0,0,2,7.0,0,1,13.0,0,1,12.0,0,1,5.0,0,2,8.0,0,1,6.0,0,1,1.0,0,2
16032,2.0,0,3,5.0,0,2,17.0,0,3,18.0,0,2,22.0,0,3,6.0,0,2,1.0,0,2,4.0,0,2,11.0,0,2,12.0,0,2
16033,8.0,0,4,3.0,0,2,18.0,1,4,11.0,0,3,12.0,0,1,17.0,0,1,9.0,0,1,1.0,0,2,20.0,0,3,2.0,0,2
16034,20.0,0,1,11.0,0,1,22.0,0,2,23.0,1,3,6.0,0,1,13.0,0,2,25.0,0,1,19.0,0,2,4.0,0,1,12.0,0,1
16036,10.0,1,4,1.0,0,3,12.0,0,2,14.0,0,2,7.0,0,2,4.0,0,1,11.0,0,3,15.0,0,2,5.0,0,3,16.0,0,2
16037,15.0,1,2,16.0,0,2,17.0,0,3,7.0,0,2,2.0,0,2,6.0,0,3,5.0,0,2,12.0,0,2,13.0,0,2,1.0,0,2
16038,13.0,0,1,9.0,0,1,15.0,0,1,6.0,1,1,16.0,0,3,21.0,0,3,2.0,0,2,4.0,0,2,8.0,0,3,19.0,0,4
16039,16.0,0,2,25.0,1,4,29.0,0,2,14.0,0,2,13.0,0,2,21.0,0,2,23.0,0,3,27.0,0,1,32.0,0,2,8.0,0,2
16040,1.0,1,2,12.0,0,2,7.0,0,3,14.0,0,3,2.0,0,3,6.0,0,2,17.0,0,2,8.0,0,2,10.0,0,2,13.0,0,2
16043,11.0,0,3,13.0,0,3,22.0,0,3,4.0,0,2,14.0,1,1,16.0,0,1,15.0,0,2,7.0,0,1,3.0,0,2,6.0,0,2
16044,1.0,1,2,5.0,0,3,6.0,0,3,15.0,0,2,18.0,0,1,9.0,0,2,17.0,0,1,10.0,0,1,14.0,0,2,24.0,0,1
16045,3.0,1,4,5.0,0,1,9.0,0,1,16.0,0,1,8.0,0,1,4.0,0,2,10.0,0,2,2.0,0,2,18.0,0,1,7.0,0,1
16046,20.0,0,1,23.0,0,3,1.0,0,1,25.0,1,2,24.0,0,2,7.0,0,2,2.0,0,2,19.0,0,1,6.0,0,2,5.0,0,2
16047,9.0,1,2,15.0,0,1,3.0,0,2,14.0,0,2,5.0,0,1,10.0,0,2,6.0,0,2,8.0,0,1,4.0,0,1,16.0,0,2
16049,12.0,1,2,8.0,0,2,2.0,0,2,1.0,0,3,13.0,0,2,9.0,0,1,6.0,0,3,14.0,0,2,4.0,0,3,5.0,0,3
16050,5.0,0,1,1.0,1,2,8.0,0,1,9.0,0,2,2.0,0,1,7.0,0,2,13.0,0,1,6.0,0,1,3.0,0,1,12.0,0,2
16051,19.0,0,2,18.0,0,1,16.0,0,1,13.0,0,1,10.0,0,1,8.0,0,1,4.0,0,2,12.0,0,1,6.0,0,1,7.0,0,1
16052,5.0,0,2,3.0,0,1,1.0,1,2,2.0,0,2,6.0,0,1,10.0,0,2,9.0,0,2,7.0,0,2,12.0,0,2,8.0,0,1
16053,16.0,1,3,12.0,0,1,4.0,0,2,9.0,0,2,13.0,0,2,6.0,0,2,10.0,0,2,1.0,0,1,18.0,0,2,3.0,0,1
16054,4.0,0,1,9.0,0,1,3.0,0,4,11.0,0,1,5.0,0,4,8.0,0,1,6.0,0,1,1.0,0,2,2.0,0,2,7.0,0,2
16055,10.0,1,2,16.0,0,3,2.0,0,2,13.0,0,2,5.0,0,3,14.0,0,1,1.0,0,3,9.0,0,2,7.0,0,1,11.0,0,3
16057,26.0,1,1,18.0,0,1,19.0,0,1,27.0,0,1,2.0,0,1,16.0,0,1,6.0,0,1,13.0,0,1,4.0,0,1,14.0,0,1
16059,15.0,0,2,17.0,0,1,12.0,0,1,18.0,0,2,14.0,1,2,13.0,0,2,5.0,0,1,2.0,0,1,1.0,0,2,9.0,0,1
16062,8.0,0,1,17.0,0,2,12.0,1,1,19.0,0,2,10.0,0,4,3.0,0,2,6.0,0,2,16.0,0,2,1.0,0,1,15.0,0,2
16063,17.0,1,1,21.0,0,1,9.0,0,1,15.0,0,1,8.0,0,1,22.0,0,1,28.0,0,1,13.0,0,1,5.0,0,1,27.0,0,1
16064,12.0,0,1,15.0,0,1,18.0,0,1,17.0,0,2,16.0,1,3,13.0,0,2,11.0,0,2,1.0,0,1,7.0,0,2,3.0,0,2
16065,14.0,0,2,23.0,0,1,24.0,0,2,21.0,1,3,1.0,0,2,17.0,0,2,3.0,0,2,26.0,0,2,19.0,0,1,6.0,0,1
16066,25.0,0,3,12.0,1,3,20.0,0,3,7.0,0,3,16.0,0,3,28.0,0,2,13.0,0,2,4.0,0,2,19.0,0,2,10.0,0,1
16067,6.0,0,1,10.0,1,3,14.0,0,1,1.0,0,1,13.0,0,1,16.0,0,1,4.0,0,1,17.0,0,1,15.0,0,1,18.0,0,1
16068,12.0,0,2,7.0,0,2,18.0,1,4,19.0,0,3,20.0,0,1,22.0,0,1,17.0,0,1,27.0,0,3,13.0,0,1,6.0,0,2
16069,14.0,0,2,21.0,0,1,5.0,1,4,19.0,0,1,7.0,0,1,15.0,0,1,18.0,0,2,6.0,0,2,3.0,0,3,10.0,0,1
16071,10.0,0,1,7.0,0,2,11.0,0,2,21.0,0,2,3.0,0,3,14.0,0,3,19.0,0,1,8.0,0,2,12.0,0,3,20.0,0,2
16072,3.0,1,3,12.0,0,4,7.0,0,2,4.0,0,2,9.0,0,2,1.0,0,2,5.0,0,2,17.0,0,1,18.0,0,2,14.0,0,1
16073,16.0,1,4,14.0,0,2,2.0,0,2,1.0,0,2,17.0,0,1,18.0,0,1,10.0,0,2,15.0,0,2,20.0,0,2,4.0,0,1
16074,18.0,0,1,11.0,1,3,19.0,0,2,2.0,0,2,13.0,0,4,3.0,0,1,14.0,0,1,12.0,0,1,10.0,0,1,4.0,0,1
16075,4.0,1,2,9.0,0,2,2.0,0,2,5.0,0,3,8.0,0,2,7.0,0,2,3.0,0,2,1.0,0,2,10.0,0,2,6.0,0,1
16077,8.0,1,3,6.0,0,2,22.0,0,3,1.0,0,3,14.0,0,4,17.0,0,3,11.0,0,1,13.0,0,2,9.0,0,1,19.0,0,1
16078,2.0,0,1,14.0,0,1,7.0,1,2,4.0,0,2,9.0,0,1,1.0,0,1,5.0,0,3,8.0,0,3,15.0,0,1,13.0,0,2
16079,11.0,1,1,16.0,0,1,15.0,0,1,17.0,0,2,18.0,0,1,26.0,0,2,13.0,0,1,3.0,0,1,10.0,0,2,7.0,0,1
16080,12.0,1,3,9.0,0,3,4.0,0,2,8.0,0,3,10.0,0,3,2.0,0,2,11.0,0,4,6.0,0,2,5.0,0,1,7.0,0,2
16082,12.0,0,2,5.0,0,2,3.0,0,1,4.0,0,2,8.0,0,2,2.0,0,2,1.0,0,2,6.0,0,2,11.0,0,1,7.0,1,2
16083,4.0,0,2,10.0,1,2,7.0,0,1,13.0,0,4,19.0,0,1,18.0,0,1,9.0,0,2,1.0,0,2,14.0,0,3,12.0,0,1
16084,11.0,0,2,7.0,0,3,5.0,0,1,2.0,0,2,8.0,0,1,4.0,0,1,1.0,1,3,3.0,0,2,10.0,0,1,12.0,0,2
16085,24.0,0,1,28.0,0,2,4.0,1,2,17.0,0,3,3.0,0,2,21.0,0,3,29.0,0,2,14.0,0,1,18.0,0,2,13.0,0,3
16086,11.0,0,1,4.0,0,2,9.0,0,1,8.0,0,1,3.0,0,2,10.0,0,2,14.0,0,2,13.0,0,1,7.0,0,1,1.0,0,2
16087,16.0,0,2,12.0,0,1,15.0,0,1,4.0,0,1,8.0,1,1,9.0,0,1,13.0,0,1,3.0,0,1,5.0,0,1,10.0,0,1
16088,8.0,1,4,4.0,0,2,14.0,0,3,9.0,0,2,10.0,0,2,12.0,0,3,1.0,0,2,2.0,0,2,5.0,0,2,3.0,0,2
16089,3.0,0,2,11.0,0,1,8.0,0,1,5.0,0,2,18.0,0,4,17.0,0,2,9.0,0,1,7.0,0,2,14.0,0,2,13.0,0,1
16090,16.0,1,2,17.0,0,3,13.0,0,3,2.0,0,2,7.0,0,2,12.0,0,1,5.0,0,2,9.0,0,2,4.0,0,2,8.0,0,3
16091,19.0,1,1,14.0,0,1,7.0,0,2,24.0,0,2,5.0,0,2,21.0,0,1,16.0,0,2,10.0,0,2,18.0,0,2,23.0,0,2
16092,20.0,0,3,9.0,0,3,8.0,0,3,25.0,0,1,10.0,0,1,1.0,1,3,14.0,0,3,26.0,0,2,23.0,0,1,18.0,0,1
16093,13.0,1,3,10.0,0,2,21.0,0,2,8.0,0,4,19.0,0,3,6.0,0,4,11.0,0,2,20.0,0,2,1.0,0,3,16.0,0,2
16094,1.0,0,2,5.0,0,1,15.0,1,2,16.0,0,2,17.0,0,2,7.0,0,1,10.0,0,2,2.0,0,2,12.0,0,2,14.0,0,1
16096,12.0,1,4,14.0,0,2,16.0,0,4,17.0,0,2,27.0,0,2,21.0,0,2,1.0,0,2,30.0,0,3,22.0,0,2,18.0,0,2
16098,11.0,0,3,3.0,1,2,1.0,0,3,10.0,0,1,16.0,0,1,5.0,0,3,7.0,0,2,12.0,0,2,8.0,0,1,14.0,0,2
16100,11.0,1,3,12.0,0,2,7.0,0,2,8.0,0,1,4.0,0,1,6.0,0,1,2.0,0,1,10.0,0,1,9.0,0,1,1.0,0,1
16101,3.0,0,3,6.0,0,2,8.0,0,1,11.0,0,2,9.0,1,2,12.0,0,3,5.0,0,2,10.0,0,3,4.0,0,3,7.0,0,2
16103,11.0,0,1,15.0,0,1,3.0,0,1,7.0,0,1,1.0,0,1,5.0,1,2,9.0,0,1,10.0,0,1,2.0,0,1,13.0,0,2
16104,4.0,0,1,3.0,0,1,11.0,0,1,7.0,1,2,6.0,0,1,5.0,0,1,8.0,0,1,9.0,0,1,1.0,0,1,2.0,0,1
16105,11.0,1,3,2.0,0,3,9.0,0,3,10.0,0,4,12.0,0,3,8.0,0,3,1.0,0,2,4.0,0,1,5.0,0,2,13.0,0,3
